Time used gen_solv: 0.002674
Time used Special_solv: 0.001763
v:                 v_:
     0.57393292          0.57393292
     0.57392459          0.57392459
     0.57391626          0.57391626
     0.57390792          0.57390792
     0.57389959          0.57389959
     0.57389126          0.57389126
     0.57388292          0.57388292
     0.57387459          0.57387459
     0.57386626          0.57386626
     0.57385792          0.57385792
     0.57384959          0.57384959
     0.57384125          0.57384126
     0.57383292          0.57383292
     0.57382459          0.57382459
     0.57381625          0.57381625
     0.57380792          0.57380792
     0.57379958          0.57379958
     0.57379125          0.57379125
     0.57378291          0.57378291
     0.57377457          0.57377458
     0.57376624          0.57376624
      0.5737579           0.5737579
     0.57374957          0.57374957
     0.57374123          0.57374123
     0.57373289          0.57373289
     0.57372456          0.57372456
     0.57371622          0.57371622
     0.57370788          0.57370788
     0.57369955          0.57369955
     0.57369121          0.57369121
     0.57368287          0.57368287
     0.57367454          0.57367454
      0.5736662           0.5736662
     0.57365786          0.57365786
     0.57364952          0.57364952
     0.57364118          0.57364118
     0.57363284          0.57363285
     0.57362451          0.57362451
     0.57361617          0.57361617
     0.57360783          0.57360783
     0.57359949          0.57359949
     0.57359115          0.57359115
     0.57358281          0.57358281
     0.57357447          0.57357447
     0.57356613          0.57356613
     0.57355779          0.57355779
     0.57354945          0.57354945
     0.57354111          0.57354111
     0.57353277          0.57353277
     0.57352443          0.57352443
     0.57351609          0.57351609
     0.57350775          0.57350775
     0.57349941          0.57349941
     0.57349107          0.57349107
     0.57348273          0.57348273
     0.57347438          0.57347438
     0.57346604          0.57346604
      0.5734577           0.5734577
     0.57344936          0.57344936
     0.57344102          0.57344102
     0.57343267          0.57343267
     0.57342433          0.57342433
     0.57341599          0.57341599
     0.57340765          0.57340765
      0.5733993           0.5733993
     0.57339096          0.57339096
     0.57338262          0.57338262
     0.57337427          0.57337427
     0.57336593          0.57336593
     0.57335758          0.57335758
     0.57334924          0.57334924
      0.5733409           0.5733409
     0.57333255          0.57333255
     0.57332421          0.57332421
     0.57331586          0.57331586
     0.57330752          0.57330752
     0.57329917          0.57329917
     0.57329083          0.57329083
     0.57328248          0.57328248
     0.57327414          0.57327414
     0.57326579          0.57326579
     0.57325745          0.57325745
      0.5732491           0.5732491
     0.57324075          0.57324075
     0.57323241          0.57323241
     0.57322406          0.57322406
     0.57321571          0.57321571
     0.57320737          0.57320737
     0.57319902          0.57319902
     0.57319067          0.57319067
     0.57318233          0.57318233
     0.57317398          0.57317398
     0.57316563          0.57316563
     0.57315728          0.57315728
     0.57314893          0.57314893
     0.57314059          0.57314059
     0.57313224          0.57313224
     0.57312389          0.57312389
     0.57311554          0.57311554
     0.57310719          0.57310719
     0.57309884          0.57309884
     0.57309049          0.57309049
     0.57308214          0.57308214
     0.57307379           0.5730738
     0.57306545          0.57306545
      0.5730571           0.5730571
     0.57304875          0.57304875
      0.5730404           0.5730404
     0.57303204          0.57303205
     0.57302369          0.57302369
     0.57301534          0.57301534
     0.57300699          0.57300699
     0.57299864          0.57299864
     0.57299029          0.57299029
     0.57298194          0.57298194
     0.57297359          0.57297359
     0.57296524          0.57296524
     0.57295688          0.57295688
     0.57294853          0.57294853
     0.57294018          0.57294018
     0.57293183          0.57293183
     0.57292348          0.57292348
     0.57291512          0.57291512
     0.57290677          0.57290677
     0.57289842          0.57289842
     0.57289006          0.57289006
     0.57288171          0.57288171
     0.57287336          0.57287336
       0.572865            0.572865
     0.57285665          0.57285665
      0.5728483           0.5728483
     0.57283994          0.57283994
     0.57283159          0.57283159
     0.57282323          0.57282323
     0.57281488          0.57281488
     0.57280652          0.57280652
     0.57279817          0.57279817
     0.57278981          0.57278981
     0.57278146          0.57278146
      0.5727731           0.5727731
     0.57276475          0.57276475
     0.57275639          0.57275639
     0.57274804          0.57274804
     0.57273968          0.57273968
     0.57273132          0.57273132
     0.57272297          0.57272297
     0.57271461          0.57271461
     0.57270625          0.57270625
      0.5726979           0.5726979
     0.57268954          0.57268954
     0.57268118          0.57268118
     0.57267283          0.57267283
     0.57266447          0.57266447
     0.57265611          0.57265611
     0.57264775          0.57264775
     0.57263939          0.57263939
     0.57263104          0.57263104
     0.57262268          0.57262268
     0.57261432          0.57261432
     0.57260596          0.57260596
      0.5725976           0.5725976
     0.57258924          0.57258924
     0.57258088          0.57258088
     0.57257252          0.57257252
     0.57256416          0.57256417
     0.57255581          0.57255581
     0.57254745          0.57254745
     0.57253909          0.57253909
     0.57253073          0.57253073
     0.57252236          0.57252237
       0.572514            0.572514
     0.57250564          0.57250564
     0.57249728          0.57249728
     0.57248892          0.57248892
